date,title,link,source,sentiment_score
2026-09-01,خبر مهم درباره امتیاز اعتبارسنجی ۴ بانک دارای اختلال,https://donya-e-eqtesad.com/%D8%A8%D8%AE%D8%B4-%D8%B3%D8%A7%DB%8C%D8%AA-%D8%AE%D9%88%D8%A7%D9%86-62/4292193-%D8%AE%D8%A8%D8%B1-%D9%85%D9%87%D9%85-%D8%AF%D8%B1%D8%A8%D8%A7%D8%B1%D9%87-%D8%A7%D9%85%D8%AA%DB%8C%D8%A7%D8%B2-%D8%A7%D8%B9%D8%AA%D8%A8%D8%A7%D8%B1%D8%B3%D9%86%D8%AC%DB%8C-%D8%A8%D8%A7%D9%86%DA%A9-%D8%AF%D8%A7%D8%B1%D8%A7%DB%8C-%D8%A7%D8%AE%D8%AA%D9%84%D8%A7%D9%84,https://donya-e-eqtesad.com/rss,0.0
2026-09-01,آسانی تبرئه شد,https://tejaratnews.com/%d8%a2%d8%b3%d8%a7%d9%86%db%8c-%d8%aa%d8%a8%d8%b1%d8%a6%d9%87-%d8%b4%d8%af,https://tejaratnews.com/feed,0.0
2026-09-01,روزنامه اعتماد: کاسه کوزه ها را سر ممبینی شکستند تا تاج نجات پیدا کند؟,https://tejaratnews.com/%d8%b1%d9%88%d8%b2%d9%86%d8%a7%d9%85%d9%87-%d8%a7%d8%b9%d8%aa%d9%85%d8%a7%d8%af-%da%a9%d8%a7%d8%b3%d9%87-%da%a9%d9%88%d8%b2%d9%87-%d9%87%d8%a7-%d8%b1%d8%a7-%d8%b3%d8%b1-%d9%85%d9%85%d8%a8%db%8c%d9%86,https://tejaratnews.com/feed,0.0
2026-09-01,بازده اوراق قرضه دولت آمریکا به اوج ۱۹ ماهه صعود کرد,https://tejaratnews.com/%d8%a8%d8%a7%d8%b2%d8%af%d9%87-%d8%a7%d9%88%d8%b1%d8%a7%d9%82-%d9%82%d8%b1%d8%b6%d9%87-%d8%af%d9%88%d9%84%d8%aa-%d8%a2%d9%85%d8%b1%db%8c%da%a9%d8%a7-%d8%a8%d9%87-%d8%a7%d9%88%d8%ac-%db%b1%db%b9-%d9%85,https://tejaratnews.com/feed,1.0
2026-09-01,قیمت دینار عراق امروز سه شنبه ۱۰ شهریور ۱۴۰۵,https://tejaratnews.com/%d9%82%db%8c%d9%85%d8%aa-%d8%af%db%8c%d9%86%d8%a7%d8%b1-%d8%b9%d8%b1%d8%a7%d9%82-%d8%a7%d9%85%d8%b1%d9%88%d8%b2-%d8%b3%d9%87-%d8%b4%d9%86%d8%a8%d9%87-%db%b1%db%b0-%d8%b4%d9%87%d8%b1%db%8c%d9%88%d8%b1,https://tejaratnews.com/feed,0.0
2026-09-01,روزنامه ایران: شایعه افزایش تعرفه واردات خودرو، چه راست باشد چه دروغ، قیمت‌ها را صعودی کرد,https://tejaratnews.com/%d8%b1%d9%88%d8%b2%d9%86%d8%a7%d9%85%d9%87-%d8%a7%db%8c%d8%b1%d8%a7%d9%86-%d8%b4%d8%a7%db%8c%d8%b9%d9%87-%d8%a7%d9%81%d8%b2%d8%a7%db%8c%d8%b4-%d8%aa%d8%b9%d8%b1%d9%81%d9%87-%d9%88%d8%a7%d8%b1%d8%af,https://tejaratnews.com/feed,1.0
2026-09-01,تجدیدپذیر‌ها از ظرفیت مکمل به بازیگر اصلی صنعت برق تبدیل می‌شوند,https://tejaratnews.com/%d8%aa%d8%ac%d8%af%db%8c%d8%af%d9%be%d8%b0%db%8c%d8%b1%d9%87%d8%a7-%d8%a7%d8%b2-%d8%b8%d8%b1%d9%81%db%8c%d8%aa-%d9%85%da%a9%d9%85%d9%84-%d8%a8%d9%87-%d8%a8%d8%a7%d8%b2%db%8c%da%af%d8%b1,https://tejaratnews.com/feed,0.0
2026-09-01,قیمت دلار امروز سه شنبه 10 شهریور 1405 / ادامه صعود دلار در سایه تشدید نگرانی‌های سیاسی,https://tejaratnews.com/%d9%82%db%8c%d9%85%d8%aa-%d8%af%d9%84%d8%a7%d8%b1-%d8%a7%d9%85%d8%b1%d9%88%d8%b2-%d8%b3%d9%87-%d8%b4%d9%86%d8%a8%d9%87-10-%d8%b4%d9%87%d8%b1%db%8c%d9%88%d8%b1-1405-%d8%a7%d8%af%d8%a7%d9%85%d9%87,https://tejaratnews.com/feed,1.0
2026-09-01,سهمیه بنزین خودروهای شخصی ۲ استان مرزی به ۱۶۰ لیتر رسید,https://tejaratnews.com/%d8%b3%d9%87%d9%85%db%8c%d9%87-%d8%a8%d9%86%d8%b2%db%8c%d9%86-%d8%ae%d9%88%d8%af%d8%b1%d9%88%d9%87%d8%a7%db%8c-%d8%b4%d8%ae%d8%b5%db%8c-%db%b2-%d8%a7%d8%b3%d8%aa%d8%a7%d9%86-%d9%85%d8%b1%d8%b2%db%8c,https://tejaratnews.com/feed,0.0
2026-09-01,آیا دولت می‌تواند فاصله «ساخت مسکن» تا «توان خرید خانوار» را پر کند؟,https://tejaratnews.com/%d8%a2%db%8c%d8%a7-%d8%af%d9%88%d9%84%d8%aa-%d9%85%db%8c%d8%aa%d9%88%d8%a7%d9%86%d8%af-%d9%81%d8%a7%d8%b5%d9%84%d9%87-%d8%b3%d8%a7%d8%ae%d8%aa-%d9%85%d8%b3%da%a9%d9%86-%d8%aa,https://tejaratnews.com/feed,0.0
2026-09-01,تولید ماهانه گوشت مرغ به ۲۳۰ هزار تن رسید,https://tejaratnews.com/%d8%aa%d9%88%d9%84%db%8c%d8%af-%d9%85%d8%a7%d9%87%d8%a7%d9%86%d9%87-%da%af%d9%88%d8%b4%d8%aa-%d9%85%d8%b1%d8%ba-%d8%a8%d9%87-%db%b2%db%b3%db%b0-%d9%87%d8%b2%d8%a7%d8%b1-%d8%aa%d9%86-%d8%b1%d8%b3%db%8c,https://tejaratnews.com/feed,0.0
2026-09-01,نبض بازار جهانی آلومینیوم در دست چین / جای خالی خلیج فارس در بازار جهانی,https://tejaratnews.com/%d9%86%d8%a8%d8%b6-%d8%a8%d8%a7%d8%b2%d8%a7%d8%b1-%d8%ac%d9%87%d8%a7%d9%86%db%8c-%d8%a2%d9%84%d9%88%d9%85%db%8c%d9%86%db%8c%d9%88%d9%85-%d8%af%d8%b1-%d8%af%d8%b3%d8%aa-%da%86%db%8c%d9%86-%d8%ac,https://tejaratnews.com/feed,0.0
2026-09-01,شورای فقهی استانداردهای بین‌المللی بانکداری اسلامی را با الگوهای موفق جهانی منطبق می‌کند,https://tejaratnews.com/%d8%b4%d9%88%d8%b1%d8%a7%db%8c-%d9%81%d9%82%d9%87%db%8c-%d8%a7%d8%b3%d8%aa%d8%a7%d9%86%d8%af%d8%a7%d8%b1%d8%af%d9%87%d8%a7%db%8c-%d8%a8%db%8c%d9%86%d8%a7%d9%84%d9%85%d9%84%d9%84%db%8c-%d8%a8,https://tejaratnews.com/feed,0.0
2026-09-01,قیمت هر بسته ماکارونی ۷۰۰ گرمی به ۷۸ هزار و ۵۰۰ تومان رسید,https://tejaratnews.com/%d9%82%db%8c%d9%85%d8%aa-%d9%87%d8%b1-%d8%a8%d8%b3%d8%aa%d9%87-%d9%85%d8%a7%da%a9%d8%a7%d8%b1%d9%88%d9%86%db%8c-%db%b7%db%b0%db%b0-%da%af%d8%b1%d9%85%db%8c-%d8%a8%d9%87-%db%b7%db%b8-%d9%87%d8%b2%d8%a7,https://tejaratnews.com/feed,0.0
2026-09-01,برگزاری آزمون‌های تافل و GRE رسماً در ایران متوقف شد,https://tejaratnews.com/%d8%a8%d8%b1%da%af%d8%b2%d8%a7%d8%b1%db%8c-%d8%a2%d8%b2%d9%85%d9%88%d9%86%d9%87%d8%a7%db%8c-%d8%aa%d8%a7%d9%81%d9%84-%d9%88-gre-%d8%b1%d8%b3%d9%85%d8%a7%d9%8b-%d8%af%d8%b1-%d8%a7%db%8c%d8%b1,https://tejaratnews.com/feed,0.0
2026-09-01,قائم‌پناه: ایجاد تمرکز در تهران، محدود شود,https://tejaratnews.com/%d9%82%d8%a7%d8%a6%d9%85%d9%be%d9%86%d8%a7%d9%87-%d8%a7%db%8c%d8%ac%d8%a7%d8%af-%d8%aa%d9%85%d8%b1%da%a9%d8%b2-%d8%af%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86%d8%8c-%d9%85%d8%ad%d8%af%d9%88,https://tejaratnews.com/feed,0.0
2026-09-01,قیمت سکه پارسیان امروز سه شنبه ۱۰ شهریور ۱۴۰۵,https://tejaratnews.com/%d9%82%db%8c%d9%85%d8%aa-%d8%b3%da%a9%d9%87-%d9%be%d8%a7%d8%b1%d8%b3%db%8c%d8%a7%d9%86-%d8%a7%d9%85%d8%b1%d9%88%d8%b2-%d8%b3%d9%87-%d8%b4%d9%86%d8%a8%d9%87-%db%b1%db%b0-%d8%b4%d9%87%d8%b1%db%8c%d9%88,https://tejaratnews.com/feed,0.0
2026-09-01,تولید دانه‌های روغنی به ۳۵۰ هزار هکتار می‌رسد,https://tejaratnews.com/%d8%aa%d9%88%d9%84%db%8c%d8%af-%d8%af%d8%a7%d9%86%d9%87%d9%87%d8%a7%db%8c-%d8%b1%d9%88%d8%ba%d9%86%db%8c-%d8%a8%d9%87-%db%b3%db%b5%db%b0-%d9%87%d8%b2%d8%a7%d8%b1-%d9%87%da%a9%d8%aa%d8%a7,https://tejaratnews.com/feed,0.0
2026-09-01,هزینه دریافت گواهینامه ۵۰ درصد افزایش یافت / هزینه آموزش رانندگی به ۱۶ میلیون تومان رسید!,https://tejaratnews.com/%d9%87%d8%b2%db%8c%d9%86%d9%87-%d8%af%d8%b1%db%8c%d8%a7%d9%81%d8%aa-%da%af%d9%88%d8%a7%d9%87%db%8c%d9%86%d8%a7%d9%85%d9%87-%db%b5%db%b0-%d8%af%d8%b1%d8%b5%d8%af-%d8%a7%d9%81%d8%b2%d8%a7%db%8c%d8%b4,https://tejaratnews.com/feed,1.0
2026-09-01,«پرستاران جعلی» خدمات پرستاری را تحت‌الشعاع قرار داده‌اند / بیمارستان‌ها حق ندارند نیروی غیرمتخصص به کار گیرند,https://tejaratnews.com/%d9%be%d8%b1%d8%b3%d8%aa%d8%a7%d8%b1%d8%a7%d9%86-%d8%ac%d8%b9%d9%84%db%8c-%d8%ae%d8%af%d9%85%d8%a7%d8%aa-%d9%be%d8%b1%d8%b3%d8%aa%d8%a7%d8%b1%db%8c-%d8%b1%d8%a7-%d8%aa%d8%ad%d8%aa,https://tejaratnews.com/feed,0.0
2026-09-01,برای مهار حملات در تنگه هرمز؛ ترامپ حملات محدود به ایران را بررسی می‌کند,https://tejaratnews.com/%d8%a8%d8%b1%d8%a7%db%8c-%d9%85%d9%87%d8%a7%d8%b1-%d8%ad%d9%85%d9%84%d8%a7%d8%aa-%d8%af%d8%b1-%d8%aa%d9%86%da%af%d9%87-%d9%87%d8%b1%d9%85%d8%b2%d8%9b-%d8%aa%d8%b1%d8%a7%d9%85%d9%be-%d8%ad%d9%85%d9%84,https://tejaratnews.com/feed,0.0
2026-09-01,آمریکا با واسطه فرستادن «آدم» نمی‌شود / اگر دوباره خطا کنند، شدیدتر از قبل پاسخ می‌گیرند,https://tejaratnews.com/%d8%a2%d9%85%d8%b1%db%8c%da%a9%d8%a7-%d8%a8%d8%a7-%d9%88%d8%a7%d8%b3%d8%b7%d9%87-%d9%81%d8%b1%d8%b3%d8%aa%d8%a7%d8%af%d9%86-%d8%a2%d8%af%d9%85-%d9%86%d9%85%db%8c%d8%b4%d9%88%d8%af,https://tejaratnews.com/feed,0.0
2026-09-01,ردپای راز محرمانه اپل در اپن‌ای‌آی پیدا شد,https://tejaratnews.com/%d8%b1%d8%af%d9%be%d8%a7%db%8c-%d8%b1%d8%a7%d8%b2-%d9%85%d8%ad%d8%b1%d9%85%d8%a7%d9%86%d9%87-%d8%a7%d9%be%d9%84-%d8%af%d8%b1-%d8%a7%d9%be%d9%86%d8%a7%db%8c%d8%a2%db%8c-%d9%be%db%8c,https://tejaratnews.com/feed,0.0
2026-09-01,سرلشکر حاتمی: تجربه جنگ‌های تحمیلی اخیر اهمیت پدافند را آشکار کرد,https://tejaratnews.com/%d8%b3%d8%b1%d9%84%d8%b4%da%a9%d8%b1-%d8%ad%d8%a7%d8%aa%d9%85%db%8c-%d8%aa%d8%ac%d8%b1%d8%a8%d9%87-%d8%ac%d9%86%da%af%d9%87%d8%a7%db%8c-%d8%aa%d8%ad%d9%85%db%8c%d9%84%db%8c-%d8%a7%d8%ae,https://tejaratnews.com/feed,0.0
2026-09-01,تراکتور به دنبال تداوم صدرنشینی / نبرد دو استقلالی در سیرجان,https://tejaratnews.com/%d8%aa%d8%b1%d8%a7%da%a9%d8%aa%d9%88%d8%b1-%d8%a8%d9%87-%d8%af%d9%86%d8%a8%d8%a7%d9%84-%d8%aa%d8%af%d8%a7%d9%88%d9%85-%d8%b5%d8%af%d8%b1%d9%86%d8%b4%db%8c%d9%86%db%8c-%d9%86%d8%a8%d8%b1%d8%af-%d8%af,https://tejaratnews.com/feed,0.0
2026-09-01,ادعاهای ونس درباره توجیه تجاوز آمریکا به جزیره لارک,https://tejaratnews.com/%d8%a7%d8%af%d8%b9%d8%a7%d9%87%d8%a7%db%8c-%d9%88%d9%86%d8%b3-%d8%af%d8%b1%d8%a8%d8%a7%d8%b1%d9%87-%d8%aa%d9%88%d8%ac%db%8c%d9%87-%d8%aa%d8%ac%d8%a7%d9%88%d8%b2-%d8%a2%d9%85%d8%b1%db%8c%da%a9%d8%a7,https://tejaratnews.com/feed,0.0
2026-09-01,فرانسه رئیس دوره‌ای شورای امنیت سازمان ملل شد,https://tejaratnews.com/%d9%81%d8%b1%d8%a7%d9%86%d8%b3%d9%87-%d8%b1%d8%a6%db%8c%d8%b3-%d8%af%d9%88%d8%b1%d9%87%d8%a7%db%8c-%d8%b4%d9%88%d8%b1%d8%a7%db%8c-%d8%a7%d9%85%d9%86%db%8c%d8%aa-%d8%b3%d8%a7%d8%b2%d9%85%d8%a7,https://tejaratnews.com/feed,0.0
2026-09-01,دورکاری زمستانی برخی ادارات در دستور کار دولت؛ جزئیات پس از تصویب اعلام می‌شود,https://tejaratnews.com/%d8%af%d9%88%d8%b1%da%a9%d8%a7%d8%b1%db%8c-%d8%b2%d9%85%d8%b3%d8%aa%d8%a7%d9%86%db%8c-%d8%a8%d8%b1%d8%ae%db%8c-%d8%a7%d8%af%d8%a7%d8%b1%d8%a7%d8%aa-%d8%af%d8%b1-%d8%af%d8%b3%d8%aa%d9%88%d8%b1-%da%a9,https://tejaratnews.com/feed,0.0
2026-09-01,وال استریت ژورنال: معاون وزیر جنگ آمریکا استعفا کرد,https://tejaratnews.com/%d9%88%d8%a7%d9%84-%d8%a7%d8%b3%d8%aa%d8%b1%db%8c%d8%aa-%da%98%d9%88%d8%b1%d9%86%d8%a7%d9%84-%d9%85%d8%b9%d8%a7%d9%88%d9%86-%d9%88%d8%b2%db%8c%d8%b1-%d8%ac%d9%86%da%af-%d8%a2%d9%85%d8%b1%db%8c%da%a9,https://tejaratnews.com/feed,0.0
2026-09-01,واکنش‌ها به خداحافظی مسی / گریه مادر و پیام رئیس جمهور,https://tejaratnews.com/%d9%88%d8%a7%da%a9%d9%86%d8%b4%d9%87%d8%a7-%d8%a8%d9%87-%d8%ae%d8%af%d8%a7%d8%ad%d8%a7%d9%81%d8%b8%db%8c-%d9%85%d8%b3%db%8c-%da%af%d8%b1%db%8c%d9%87-%d9%85%d8%a7%d8%af%d8%b1-%d9%88-%d9%be,https://tejaratnews.com/feed,0.0
2026-09-01,چگونه اتحادیه اروپا اکنون از ظالمانه‌ترین تحریم‌های غیرقانونی علیه ایران حمایت می‌کند؟,https://tejaratnews.com/%da%86%da%af%d9%88%d9%86%d9%87-%d8%a7%d8%aa%d8%ad%d8%a7%d8%af%db%8c%d9%87-%d8%a7%d8%b1%d9%88%d9%be%d8%a7-%d8%a7%da%a9%d9%86%d9%88%d9%86-%d8%a7%d8%b2-%d8%b8%d8%a7%d9%84%d9%85%d8%a7%d9%86%d9%87,https://tejaratnews.com/feed,1.0
2026-09-01,کیهان این بار از عراقچی عصبانی شد: چرا می گویید اسرائیل، امریکا را فریب داد؟,https://tejaratnews.com/%da%a9%db%8c%d9%87%d8%a7%d9%86-%d8%a7%db%8c%d9%86-%d8%a8%d8%a7%d8%b1-%d8%a7%d8%b2-%d8%b9%d8%b1%d8%a7%d9%82%da%86%db%8c-%d8%b9%d8%b5%d8%a8%d8%a7%d9%86%db%8c-%d8%b4%d8%af-%da%86%d8%b1%d8%a7-%d9%85,https://tejaratnews.com/feed,0.0
2026-09-01,آکسیوس: ترامپ در فکر حمله مجدد به ایران / سنتکام طرح «کوتاه کردن چمن» در تنگه هرمز را بررسی می‌کند,https://tejaratnews.com/%d8%a2%da%a9%d8%b3%db%8c%d9%88%d8%b3-%d8%aa%d8%b1%d8%a7%d9%85%d9%be-%d8%af%d8%b1-%d9%81%da%a9%d8%b1-%d8%ad%d9%85%d9%84%d9%87-%d9%85%d8%ac%d8%af%d8%af-%d8%a8%d9%87-%d8%a7%db%8c%d8%b1%d8%a7%d9%86,https://tejaratnews.com/feed,0.0
2026-09-01,بیشترین قاچاق سوخت در ۶ استان کشور / همکاری پلیس و وزارت نفت برای سرعت در کشف قاچاق سوخت,https://tejaratnews.com/%d8%a8%db%8c%d8%b4%d8%aa%d8%b1%db%8c%d9%86-%d9%82%d8%a7%da%86%d8%a7%d9%82-%d8%b3%d9%88%d8%ae%d8%aa-%d8%af%d8%b1-%db%b6-%d8%a7%d8%b3%d8%aa%d8%a7%d9%86-%da%a9%d8%b4%d9%88%d8%b1-%d9%87%d9%85%da%a9,https://tejaratnews.com/feed,0.0
2026-09-01,روزنامه جمهوری اسلامی: ایران باید مراقب طالبان باشد؛ ممکن است امریکا از آنان علیه ما استفاده کند,https://tejaratnews.com/%d8%b1%d9%88%d8%b2%d9%86%d8%a7%d9%85%d9%87-%d8%ac%d9%85%d9%87%d9%88%d8%b1%db%8c-%d8%a7%d8%b3%d9%84%d8%a7%d9%85%db%8c-%d8%a7%db%8c%d8%b1%d8%a7%d9%86-%d8%a8%d8%a7%db%8c%d8%af-%d9%85%d8%b1%d8%a7%d9%82,https://tejaratnews.com/feed,0.0
2026-09-01,قیمت نقره امروز سه شنبه ۱۰ شهریور ۱۴۰۵ / شمش نقره ۵۰ گرمی در کانال ۲۷ میلیونی معامله شد + جدول,https://tejaratnews.com/%d9%82%db%8c%d9%85%d8%aa-%d9%86%d9%82%d8%b1%d9%87-%d8%a7%d9%85%d8%b1%d9%88%d8%b2-%d8%b3%d9%87-%d8%b4%d9%86%d8%a8%d9%87-%db%b1%db%b0-%d8%b4%d9%87%d8%b1%db%8c%d9%88%d8%b1-%db%b1%db%b4%db%b0%db%b5,https://tejaratnews.com/feed,0.0
2026-09-01,آغاز سال تحصیلی به صورت حضوری/ به‌جای تعطیلی مدارس، شرایط را مدیریت کنیم,https://tejaratnews.com/%d8%a2%d8%ba%d8%a7%d8%b2-%d8%b3%d8%a7%d9%84-%d8%aa%d8%ad%d8%b5%db%8c%d9%84%db%8c-%d8%a8%d9%87-%d8%b5%d9%88%d8%b1%d8%aa-%d8%ad%d8%b6%d9%88%d8%b1%db%8c-%d8%a8%d9%87%d8%ac%d8%a7%db%8c-%d8%aa,https://tejaratnews.com/feed,0.0
2026-09-01,سرلشکر عبداللهی: به هر سطحی از تهدیدات پاسخ به‌موقع و مؤثر می‌دهیم,https://tejaratnews.com/%d8%b3%d8%b1%d9%84%d8%b4%da%a9%d8%b1-%d8%b9%d8%a8%d8%af%d8%a7%d9%84%d9%84%d9%87%db%8c-%d8%a8%d9%87-%d9%87%d8%b1-%d8%b3%d8%b7%d8%ad%db%8c-%d8%a7%d8%b2-%d8%aa%d9%87%d8%af%db%8c%d8%af%d8%a7%d8%aa-%d9%be,https://tejaratnews.com/feed,0.0
2026-09-01,دیدارهای هفته هفتم لیگ برتر فوتبال لغو شد,https://tejaratnews.com/%d8%af%db%8c%d8%af%d8%a7%d8%b1%d9%87%d8%a7%db%8c-%d9%87%d9%81%d8%aa%d9%87-%d9%87%d9%81%d8%aa%d9%85-%d9%84%db%8c%da%af-%d8%a8%d8%b1%d8%aa%d8%b1-%d9%81%d9%88%d8%aa%d8%a8%d8%a7%d9%84-%d9%84%d8%ba%d9%88,https://tejaratnews.com/feed,0.0
2026-09-01,ابزارهای تجهیز، تخصیص و نظام پرداخت بانکداری اسلامی باید اصلاح شود,https://tejaratnews.com/%d8%a7%d8%a8%d8%b2%d8%a7%d8%b1%d9%87%d8%a7%db%8c-%d8%aa%d8%ac%d9%87%db%8c%d8%b2%d8%8c-%d8%aa%d8%ae%d8%b5%db%8c%d8%b5-%d9%88-%d9%86%d8%b8%d8%a7%d9%85-%d9%be%d8%b1%d8%af%d8%a7%d8%ae%d8%aa-%d8%a8%d8%a7,https://tejaratnews.com/feed,0.0
2026-09-01,کاهش شدید تردد کشتی‌ها در تنگه هرمز,https://tejaratnews.com/%da%a9%d8%a7%d9%87%d8%b4-%d8%b4%d8%af%db%8c%d8%af-%d8%aa%d8%b1%d8%af%d8%af-%da%a9%d8%b4%d8%aa%db%8c%d9%87%d8%a7-%d8%af%d8%b1-%d8%aa%d9%86%da%af%d9%87-%d9%87%d8%b1%d9%85%d8%b2,https://tejaratnews.com/feed,-1.0
2026-09-01,۱۰ سال سقوط قدرت خرید؛ پایه مزد از ۲۳۲ دلار به 78 دلار رسید / وقتی رشد ۲۰ برابری دستمزد هم قدرت خرید را برنمی‌گرداند,https://tejaratnews.com/%db%b1%db%b0-%d8%b3%d8%a7%d9%84-%d8%b3%d9%82%d9%88%d8%b7-%d9%82%d8%af%d8%b1%d8%aa-%d8%ae%d8%b1%db%8c%d8%af%d8%9b-%d9%be%d8%a7%db%8c%d9%87-%d9%85%d8%b2%d8%af-%d8%a7%d8%b2-%db%b2%db%b3%db%b2-%d8%af,https://tejaratnews.com/feed,0.0
2026-09-01,شبح شریعتی با ماست,https://tejaratnews.com/%d8%b4%d8%a8%d8%ad-%d8%b4%d8%b1%db%8c%d8%b9%d8%aa%db%8c-%d8%a8%d8%a7-%d9%85%d8%a7%d8%b3%d8%aa,https://tejaratnews.com/feed,0.0
2026-09-01,وزیر اقتصاد: دشمنان ملت ایران درصدد ایجاد اختلال در خدمات‌رسانی عمومی بودند,https://tejaratnews.com/%d9%88%d8%b2%db%8c%d8%b1-%d8%a7%d9%82%d8%aa%d8%b5%d8%a7%d8%af-%d8%af%d8%b4%d9%85%d9%86%d8%a7%d9%86-%d9%85%d9%84%d8%aa-%d8%a7%db%8c%d8%b1%d8%a7%d9%86-%d8%af%d8%b1%d8%b5%d8%af%d8%af-%d8%a7%db%8c%d8%ac,https://tejaratnews.com/feed,0.0
2026-09-01,تورم و ننه‌جون؛ دست غریبه‌ای در یک جیب، شاهدی در جیب دیگر,https://tejaratnews.com/%d8%aa%d9%88%d8%b1%d9%85-%d9%88-%d9%86%d9%86%d9%87%d8%ac%d9%88%d9%86%d8%9b-%d8%af%d8%b3%d8%aa-%d8%ba%d8%b1%db%8c%d8%a8%d9%87%d8%a7%db%8c-%d8%af%d8%b1-%db%8c%da%a9-%d8%ac%db%8c%d8%a8,https://tejaratnews.com/feed,-1.0
2026-09-01,پزشکیان: بازگشت به سیاست فشار و تهدید، می‌تواند مسیر دیپلماسی را با شکست مواجه کند,https://tejaratnews.com/%d9%be%d8%b2%d8%b4%da%a9%db%8c%d8%a7%d9%86-%d8%a8%d8%a7%d8%b2%da%af%d8%b4%d8%aa-%d8%a8%d9%87-%d8%b3%db%8c%d8%a7%d8%b3%d8%aa-%d9%81%d8%b4%d8%a7%d8%b1-%d9%88-%d8%aa%d9%87%d8%af%db%8c%d8%af%d8%8c-%d9%85,https://tejaratnews.com/feed,-0.333
2026-09-01,معذرت‌خواهی همتی از مردم,https://tejaratnews.com/%d9%85%d8%b9%d8%b0%d8%b1%d8%aa%d8%ae%d9%88%d8%a7%d9%87%db%8c-%d9%87%d9%85%d8%aa%db%8c-%d8%a7%d8%b2-%d9%85%d8%b1%d8%af%d9%85,https://tejaratnews.com/feed,0.0
2026-09-01,شهرداری به مساله پیری جمعیت توجه کند/ تاخیر ۳۰ ماهه در احداث مجموعه‌های ورزشی در پایتخت,https://tejaratnews.com/%d8%b4%d9%87%d8%b1%d8%af%d8%a7%d8%b1%db%8c-%d8%a8%d9%87-%d9%85%d8%b3%d8%a7%d9%84%d9%87-%d9%be%db%8c%d8%b1%db%8c-%d8%ac%d9%85%d8%b9%db%8c%d8%aa-%d8%aa%d9%88%d8%ac%d9%87-%da%a9%d9%86%d8%af-%d8%aa%d8%a7,https://tejaratnews.com/feed,0.0
2026-09-01,بقایی: دیپلماسی عمومی فعالیتی حاشیه‌ای نیست/ جهان باید ایران را بفهمد,https://tejaratnews.com/%d8%a8%d9%82%d8%a7%db%8c%db%8c-%d8%af%db%8c%d9%be%d9%84%d9%85%d8%a7%d8%b3%db%8c-%d8%b9%d9%85%d9%88%d9%85%db%8c-%d9%81%d8%b9%d8%a7%d9%84%db%8c%d8%aa%db%8c-%d8%ad%d8%a7%d8%b4%db%8c%d9%87%d8%a7,https://tejaratnews.com/feed,0.0
2026-09-01,جاده چالوس و آزادراه تهران-شمال یک‌طرفه می‌شوند,https://tejaratnews.com/%d8%ac%d8%a7%d8%af%d9%87-%da%86%d8%a7%d9%84%d9%88%d8%b3-%d9%88-%d8%a2%d8%b2%d8%a7%d8%af%d8%b1%d8%a7%d9%87-%d8%aa%d9%87%d8%b1%d8%a7%d9%86-%d8%b4%d9%85%d8%a7%d9%84-%db%8c%da%a9%d8%b7%d8%b1-2,https://tejaratnews.com/feed,0.0
2026-09-01,سیف: نظارت شرعی باید آثار اقتصادی تصمیمات بانکی را بسنجد,https://tejaratnews.com/%d8%b3%db%8c%d9%81-%d9%86%d8%b8%d8%a7%d8%b1%d8%aa-%d8%b4%d8%b1%d8%b9%db%8c-%d8%a8%d8%a7%db%8c%d8%af-%d8%a2%d8%ab%d8%a7%d8%b1-%d8%a7%d9%82%d8%aa%d8%b5%d8%a7%d8%af%db%8c-%d8%aa%d8%b5%d9%85%db%8c%d9%85,https://tejaratnews.com/feed,0.0
2026-09-01,پایان بورس امروز سه شنبه 10 شهریور 1405 / اختلال هسته معاملات، بورس را از صف خرید به صف فروش کشاند + جدول,https://tejaratnews.com/%d9%be%d8%a7%db%8c%d8%a7%d9%86-%d8%a8%d9%88%d8%b1%d8%b3-%d8%a7%d9%85%d8%b1%d9%88%d8%b2-%d8%b3%d9%87-%d8%b4%d9%86%d8%a8%d9%87-10-%d8%b4%d9%87%d8%b1%db%8c%d9%88%d8%b1-1405-%d8%a7%d8%ae%d8%aa%d9%84,https://tejaratnews.com/feed,0.0
2026-09-01,دستیابی به نظام بانکی مقاوم در برابر بحران‌ها، مستلزم انجام اصلاحات عملیاتی، سیستمی‌کردن قراردادها و نظارت دقیق الکترونیک است,https://tejaratnews.com/%d8%af%d8%b3%d8%aa%db%8c%d8%a7%d8%a8%db%8c-%d8%a8%d9%87-%d9%86%d8%b8%d8%a7%d9%85-%d8%a8%d8%a7%d9%86%da%a9%db%8c-%d9%85%d9%82%d8%a7%d9%88%d9%85-%d8%af%d8%b1-%d8%a8%d8%b1%d8%a7%d8%a8%d8%b1-%d8%a8%d8%ad,https://tejaratnews.com/feed,0.0
